pair,market,entry_date,position_side,entry_price,position_size,entry_zscore,coint_pvalue,half_life,zero_crossing,exit_date,exit_zscore,exit_signal,total_pnl
MKR-USD--XMR-USD,MKR-USD,2023-05-09T06:07:33.026Z,LONG,696.0,0.072,-2.7427609024656,0.0121886082364213,24.0,12.0,2023-05-09T06:08:52.458104,-0.5614230467863689,SL,-1.96128
MKR-USD--XMR-USD,XMR-USD,2023-05-09T06:07:51.655Z,SHORT,157.0,0.32,-2.7427609024656,0.0121886082364213,24.0,12.0,2023-05-09T06:08:54.139175,-0.5614230467863689,SL,0.60128
ETC-USD--CELO-USD,ETC-USD,2023-05-09T06:09:12.979Z,SHORT,18.85,2.6,1.8658939062433213,0.0005683237541937,14.0,28.0,2023-05-09T06:10:50.334968,-2.0681265386598686,Zscore,1.2311
ETC-USD--CELO-USD,CELO-USD,2023-05-09T06:09:31.199Z,LONG,0.562,89.0,1.8658939062433213,0.0005683237541937,14.0,28.0,2023-05-09T06:10:52.005323,-2.0681265386598686,Zscore,-4.77396
ETC-USD--CELO-USD,ETC-USD,2023-05-09T06:11:09.245Z,LONG,18.97,2.7,-2.0681265386598686,0.0005683237541937,14.0,28.0,2023-05-09T06:14:07.769974,1.8658939062433213,TP,-1.69722
ETC-USD--CELO-USD,CELO-USD,2023-05-09T06:11:27.467Z,SHORT,0.558,88.0,-2.0681265386598686,0.0005683237541937,14.0,28.0,2023-05-09T06:14:09.466958,1.8658939062433213,TP,4.4572
MKR-USD--XMR-USD,MKR-USD,2023-05-09T06:12:15.633Z,LONG,696.0,0.072,-2.7427609024656,0.0121886082364213,24.0,12.0,2023-05-09T06:14:13.593458,-0.5614230467863689,SL,-2.1744
MKR-USD--XMR-USD,XMR-USD,2023-05-09T06:12:33.859Z,SHORT,157.0,0.32,-2.7427609024656,0.0121886082364213,24.0,12.0,2023-05-09T06:14:15.292267,-0.5614230467863689,SL,0.65984
ETC-USD--CELO-USD,ETC-USD,2023-05-09T06:14:40.352Z,SHORT,18.85,2.6,1.8658939062433213,0.0005683237541937,14.0,28.0,2023-05-09T06:16:49.345679,-2.0681265386598686,Zscore,1.33744
ETC-USD--CELO-USD,CELO-USD,2023-05-09T06:14:59.006Z,LONG,0.562,89.0,1.8658939062433213,0.0005683237541937,14.0,28.0,2023-05-09T06:16:51.212389,-2.0681265386598686,Zscore,-4.984
ETC-USD--CELO-USD,ETC-USD,2023-05-09T06:17:16.984Z,LONG,18.97,2.7,-2.0681265386598686,0.0005683237541937,14.0,28.0,2023-05-09T06:20:47.273221,1.8658939062433213,TP,-1.80954
ETC-USD--CELO-USD,CELO-USD,2023-05-09T06:17:35.869Z,SHORT,0.558,88.0,-2.0681265386598686,0.0005683237541937,14.0,28.0,2023-05-09T06:20:49.174931,1.8658939062433213,TP,4.664
MKR-USD--XMR-USD,MKR-USD,2023-05-09T06:18:44.072Z,LONG,696.0,0.072,-2.7427609024656,0.0121886082364213,24.0,12.0,2023-05-09T06:20:55.285734,-2.7427609024656,SL,-2.16
MKR-USD--XMR-USD,XMR-USD,2023-05-09T06:19:02.711Z,SHORT,157.0,0.32,-2.7427609024656,0.0121886082364213,24.0,12.0,2023-05-09T06:20:57.160929,-2.7427609024656,SL,0.67264
XTZ-USD--XLM-USD,XTZ-USD,2023-05-09T05:37:49.042Z,SHORT,0.975,51.0,1.6110176806651972,0.0058164327370948,7.0,11.0,2023-05-09T06:23:33.067686,0.3985148157424247,TP,4.003131
XTZ-USD--XLM-USD,XLM-USD,2023-05-09T05:38:08.005Z,LONG,0.0924,540.0,1.6110176806651972,0.0058164327370948,7.0,11.0,2023-05-09T06:23:34.933099,0.3985148157424247,TP,-2.235467
ETC-USD--ZEC-USD,ETC-USD,2023-05-09T06:21:29.329Z,LONG,18.97,2.7,-2.6307830002431025,0.0448280987139781,7.0,27.0,2023-05-09T06:23:41.007862,-0.5808271951785006,TP,-1.84032
ETC-USD--ZEC-USD,ZEC-USD,2023-05-09T06:21:47.962Z,SHORT,35.5,1.4,-2.6307830002431025,0.0448280987139781,7.0,27.0,2023-05-09T06:23:42.878345,-0.5808271951785006,TP,3.969
XTZ-USD--ALGO-USD,XTZ-USD,2023-05-09T06:24:03.796Z,LONG,0.98,51.0,-1.8273536509667867,0.0301628939938003,12.0,18.0,2023-05-09T06:26:56.671433,2.097569681458108,Zscore,-4.01676
XTZ-USD--ALGO-USD,ALGO-USD,2023-05-09T06:24:22.713Z,SHORT,0.1735,286.0,-1.8273536509667867,0.0301628939938003,12.0,18.0,2023-05-09T06:26:58.554988,2.097569681458108,Zscore,2.651506
ETC-USD--ZEC-USD,ETC-USD,2023-05-09T06:24:50.499Z,LONG,18.97,2.7,-2.6307830002431025,0.0448280987139781,7.0,27.0,2023-05-09T06:27:04.618173,1.3940516518367545,TP,-1.73259
ETC-USD--ZEC-USD,ZEC-USD,2023-05-09T06:25:09.128Z,SHORT,35.5,1.4,-2.6307830002431025,0.0448280987139781,7.0,27.0,2023-05-09T06:27:06.515880,1.3940516518367545,TP,3.9088
XTZ-USD--XLM-USD,XTZ-USD,2023-05-09T06:27:25.865Z,SHORT,0.975,51.0,1.6110176806651972,0.0058164327370948,7.0,11.0,2023-05-09T06:30:29.010298,-1.2587347742934696,TP,3.8148
XTZ-USD--XLM-USD,XLM-USD,2023-05-09T06:27:44.787Z,LONG,0.0924,540.0,1.6110176806651972,0.0058164327370948,7.0,11.0,2023-05-09T06:30:30.887807,-1.2587347742934696,TP,-2.04984
ETC-USD--ZEC-USD,ETC-USD,2023-05-09T06:28:13.915Z,LONG,18.97,2.7,-2.6307830002431025,0.0448280987139781,7.0,27.0,2023-05-09T06:30:36.918206,-1.1927647780750423,TP,-1.71018
ETC-USD--ZEC-USD,ZEC-USD,2023-05-09T06:28:32.779Z,SHORT,35.5,1.4,-2.6307830002431025,0.0448280987139781,7.0,27.0,2023-05-09T06:30:38.788906,-1.1927647780750423,TP,3.962
YFI-USD--AVAX-USD,YFI-USD,2023-05-06T08:07:33.284Z,SHORT,8075.0,0.0062,1.901532720914968,0.0423433445795695,22.0,14.0,2023-05-09T06:31:50.572003,-1.9469307347838585,Zscore,11.273693
YFI-USD--AVAX-USD,AVAX-USD,2023-05-06T08:07:52.408Z,LONG,16.9,3.0,1.901532720914968,0.0423433445795695,22.0,14.0,2023-05-09T06:31:52.449427,-1.9469307347838585,Zscore,-10.30125
XTZ-USD--ALGO-USD,XTZ-USD,2023-05-09T06:30:58.266Z,LONG,0.98,51.0,-1.8273536509667867,0.0301628939938003,12.0,18.0,2023-05-09T06:32:24.546017,2.097569681458108,Zscore,-4.08
XTZ-USD--ALGO-USD,ALGO-USD,2023-05-09T06:31:17.152Z,SHORT,0.1735,286.0,-1.8273536509667867,0.0301628939938003,12.0,18.0,2023-05-09T06:32:26.491078,2.097569681458108,Zscore,2.710994
XTZ-USD--XLM-USD,XTZ-USD,2023-05-09T06:32:44.029Z,SHORT,0.975,51.0,1.6110176806651972,0.0058164327370948,7.0,11.0,2023-05-09T06:37:27.665597,-4.24814172815423,Zscore,3.87141
XTZ-USD--XLM-USD,XLM-USD,2023-05-09T06:33:02.908Z,LONG,0.0924,540.0,1.6110176806651972,0.0058164327370948,7.0,11.0,2023-05-09T06:37:29.798216,-4.24814172815423,Zscore,-2.11032
ETC-USD--ZEC-USD,ETC-USD,2023-05-09T06:33:32.590Z,LONG,18.97,2.7,-2.6307830002431025,0.0448280987139781,7.0,27.0,2023-05-09T06:37:35.897317,1.3940516518367545,TP,-1.83735
ETC-USD--ZEC-USD,ZEC-USD,2023-05-09T06:33:51.506Z,SHORT,35.5,1.4,-2.6307830002431025,0.0448280987139781,7.0,27.0,2023-05-09T06:37:37.776214,1.3940516518367545,TP,4.0026
MKR-USD--XMR-USD,MKR-USD,2023-05-09T06:34:57.860Z,LONG,696.0,0.072,-2.7427609024656,0.0121886082364213,24.0,12.0,2023-05-09T06:37:43.859424,-1.451765311074472,SL,-2.24856
MKR-USD--XMR-USD,XMR-USD,2023-05-09T06:35:16.730Z,SHORT,157.0,0.32,-2.7427609024656,0.0121886082364213,24.0,12.0,2023-05-09T06:37:45.717143,-1.451765311074472,SL,0.6976
ETC-USD--ZEC-USD,ETC-USD,2023-05-09T06:38:23.705Z,LONG,18.97,2.7,-2.6307830002431025,0.0448280987139781,7.0,27.0,2023-05-09T06:40:41.365311,-0.5808271951785006,TP,-1.809
ETC-USD--ZEC-USD,ZEC-USD,2023-05-09T06:38:42.579Z,SHORT,35.5,1.4,-2.6307830002431025,0.0448280987139781,7.0,27.0,2023-05-09T06:40:43.251112,-0.5808271951785006,TP,3.9732
ETC-USD--ZEC-USD,ETC-USD,2023-05-09T06:41:19.734Z,LONG,18.97,2.7,-2.6307830002431025,0.0448280987139781,7.0,27.0,2023-05-09T06:45:59.190045,-0.5808271951785006,TP,-1.62756
ETC-USD--ZEC-USD,ZEC-USD,2023-05-09T06:41:38.635Z,SHORT,35.5,1.4,-2.6307830002431025,0.0448280987139781,7.0,27.0,2023-05-09T06:46:00.837209,-0.5808271951785006,TP,3.9004
BCH-USD--RUNE-USD,BCH-USD,2023-05-09T06:43:54.693Z,SHORT,117.0,0.43,1.6047197827916926,0.0089534396196632,23.0,23.0,2023-05-09T06:46:06.887857,-0.7414840539505463,SL,-0.24424
BCH-USD--RUNE-USD,RUNE-USD,2023-05-09T06:44:13.116Z,LONG,1.296,38.0,1.6047197827916926,0.0089534396196632,23.0,23.0,2023-05-09T06:46:08.774085,-0.7414840539505463,SL,-3.5625
ETC-USD--ZEC-USD,ETC-USD,2023-05-09T06:46:44.911Z,LONG,18.97,2.7,-2.6307830002431025,0.0448280987139781,7.0,27.0,2023-05-09T06:48:58.393289,1.3940516518367545,TP,-1.50201
ETC-USD--ZEC-USD,ZEC-USD,2023-05-09T06:47:03.330Z,SHORT,35.5,1.4,-2.6307830002431025,0.0448280987139781,7.0,27.0,2023-05-09T06:49:00.292972,1.3940516518367545,TP,3.8108
SNX-USD--LTC-USD,SNX-USD,2023-05-08T18:46:21.203Z,SHORT,2.38,20.9,1.701964918947727,0.0460812259032779,23.0,13.0,2023-05-09T06:51:06.698996,0.6497673908704599,TP,7.496442999999999
SNX-USD--LTC-USD,LTC-USD,2023-05-08T18:46:39.707Z,LONG,83.5,0.6,1.701964918947727,0.0460812259032779,23.0,13.0,2023-05-09T06:51:08.564988,0.6497673908704599,TP,-5.744669
ETC-USD--CELO-USD,ETC-USD,2023-05-09T06:49:38.229Z,SHORT,18.85,2.6,1.8658939062433213,0.0005683237541937,14.0,28.0,2023-05-09T06:51:19.792206,-2.0681265386598686,Zscore,1.0777
ETC-USD--CELO-USD,CELO-USD,2023-05-09T06:49:57.101Z,LONG,0.562,89.0,1.8658939062433213,0.0005683237541937,14.0,28.0,2023-05-09T06:51:21.676700,-2.0681265386598686,Zscore,-4.895
ETC-USD--CELO-USD,ETC-USD,2023-05-09T06:52:26.903Z,SHORT,18.85,2.6,1.8658939062433213,0.0005683237541937,14.0,28.0,2023-05-09T06:54:02.760017,-2.0681265386598686,Zscore,1.18898
ETC-USD--CELO-USD,CELO-USD,2023-05-09T06:52:45.790Z,LONG,0.562,89.0,1.8658939062433213,0.0005683237541937,14.0,28.0,2023-05-09T06:54:04.627731,-2.0681265386598686,Zscore,-5.04007
ETC-USD--CELO-USD,ETC-USD,2023-05-09T06:55:10.041Z,SHORT,18.85,2.6,1.8658939062433213,0.0005683237541937,14.0,28.0,2023-05-09T06:56:48.257705,-2.0681265386598686,Zscore,1.11254
ETC-USD--CELO-USD,CELO-USD,2023-05-09T06:55:28.710Z,LONG,0.562,89.0,1.8658939062433213,0.0005683237541937,14.0,28.0,2023-05-09T06:56:49.896712,-2.0681265386598686,Zscore,-5.04274
ETC-USD--CELO-USD,ETC-USD,2023-05-09T06:57:55.751Z,SHORT,18.85,2.6,1.8658939062433213,0.0005683237541937,14.0,28.0,2023-05-09T06:59:31.520310,-2.0681265386598686,Zscore,1.11254
ETC-USD--CELO-USD,CELO-USD,2023-05-09T06:58:14.597Z,LONG,0.562,89.0,1.8658939062433213,0.0005683237541937,14.0,28.0,2023-05-09T06:59:33.386457,-2.0681265386598686,Zscore,-5.04719
ETC-USD--ZEC-USD,ETC-USD,2023-05-09T07:01:18.656Z,LONG,18.97,2.7,-2.602867526962155,0.0448280987139781,7.0,27.0,2023-05-09T07:03:22.702067,1.3866019221063943,TP,-1.47015
ETC-USD--ZEC-USD,ZEC-USD,2023-05-09T07:01:37.316Z,SHORT,35.5,1.4,-2.602867526962155,0.0448280987139781,7.0,27.0,2023-05-09T07:03:24.575319,1.3866019221063943,TP,3.9382
ETC-USD--ZEC-USD,ETC-USD,2023-05-09T07:04:04.930Z,LONG,18.97,2.7,-2.602867526962155,0.0448280987139781,7.0,27.0,2023-05-09T07:06:12.241514,1.3866019221063943,TP,-1.49391
ETC-USD--ZEC-USD,ZEC-USD,2023-05-09T07:04:23.811Z,SHORT,35.5,1.4,-2.602867526962155,0.0448280987139781,7.0,27.0,2023-05-09T07:06:14.143401,1.3866019221063943,TP,3.9172
ETC-USD--CELO-USD,ETC-USD,2023-05-09T07:30:39.930Z,LONG,18.97,2.7,-2.0484343607929727,0.0005683237541937,14.0,28.0,2023-05-09T07:32:13.989310,-0.1760092716347348,TP,-1.269
ETC-USD--CELO-USD,CELO-USD,2023-05-09T07:30:58.810Z,SHORT,0.558,88.0,-2.0484343607929727,0.0005683237541937,14.0,28.0,2023-05-09T07:32:15.896889,-0.1760092716347348,TP,4.30408
ETC-USD--ZEC-USD,ETC-USD,2023-05-09T07:32:53.627Z,LONG,18.97,2.7,-2.602867526962155,0.0448280987139781,7.0,27.0,2023-05-09T07:35:00.593543,1.3866019221063943,TP,-1.30977
ETC-USD--ZEC-USD,ZEC-USD,2023-05-09T07:33:12.507Z,SHORT,35.5,1.4,-2.602867526962155,0.0448280987139781,7.0,27.0,2023-05-09T07:35:02.457970,1.3866019221063943,TP,3.745
ETC-USD--ZEC-USD,ETC-USD,2023-05-09T07:35:40.194Z,LONG,18.97,2.7,-2.602867526962155,0.0448280987139781,7.0,27.0,2023-05-09T07:37:47.060284,1.3866019221063943,TP,-1.28682
ETC-USD--ZEC-USD,ZEC-USD,2023-05-09T07:35:58.831Z,SHORT,35.5,1.4,-2.602867526962155,0.0448280987139781,7.0,27.0,2023-05-09T07:37:48.923098,1.3866019221063943,TP,3.8024
ETC-USD--ZEC-USD,ETC-USD,2023-05-09T07:38:27.594Z,LONG,18.97,2.7,-2.602867526962155,0.0448280987139781,7.0,27.0,2023-05-09T07:40:35.382424,1.3866019221063943,TP,-1.30761
ETC-USD--ZEC-USD,ZEC-USD,2023-05-09T07:38:46.482Z,SHORT,35.5,1.4,-2.602867526962155,0.0448280987139781,7.0,27.0,2023-05-09T07:40:37.249109,1.3866019221063943,TP,3.8024
ETC-USD--ZEC-USD,ETC-USD,2023-05-09T08:01:03.386Z,LONG,18.97,2.7,-2.157806447079199,0.0448280987139781,7.0,27.0,2023-05-09T08:02:41.444862,1.296752988046051,TP,-1.01142
ETC-USD--ZEC-USD,ZEC-USD,2023-05-09T08:01:21.817Z,SHORT,35.5,1.4,-2.157806447079199,0.0448280987139781,7.0,27.0,2023-05-09T08:02:43.349646,1.296752988046051,TP,3.4706
ETC-USD--ZEC-USD,ETC-USD,2023-05-09T08:03:24.708Z,LONG,18.97,2.7,-2.157806447079199,0.0448280987139781,7.0,27.0,2023-05-09T08:05:00.966227,1.296752988046051,TP,-1.08729
ETC-USD--ZEC-USD,ZEC-USD,2023-05-09T08:03:43.187Z,SHORT,35.5,1.4,-2.157806447079199,0.0448280987139781,7.0,27.0,2023-05-09T08:05:02.652236,1.296752988046051,TP,3.5294
ETC-USD--ZEC-USD,ETC-USD,2023-05-09T08:05:44.209Z,LONG,18.97,2.7,-2.157806447079199,0.0448280987139781,7.0,27.0,2023-05-09T08:07:22.286338,1.296752988046051,TP,-1.08513
ETC-USD--ZEC-USD,ZEC-USD,2023-05-09T08:06:02.458Z,SHORT,35.5,1.4,-2.157806447079199,0.0448280987139781,7.0,27.0,2023-05-09T08:07:23.946705,1.296752988046051,TP,3.5476
ETC-USD--ZEC-USD,ETC-USD,2023-05-09T08:08:06.802Z,LONG,18.97,2.7,-2.157806447079199,0.0448280987139781,7.0,27.0,2023-05-09T08:09:39.903697,1.296752988046051,TP,-1.13076
ETC-USD--ZEC-USD,ZEC-USD,2023-05-09T08:08:25.074Z,SHORT,35.5,1.4,-2.157806447079199,0.0448280987139781,7.0,27.0,2023-05-09T08:09:41.828419,1.296752988046051,TP,3.5336
ETC-USD--ZEC-USD,ETC-USD,2023-05-09T08:10:48.384Z,LONG,18.97,2.7,-2.157806447079199,0.0448280987139781,7.0,27.0,2023-05-09T08:12:22.857702,1.296752988046051,TP,-1.18881
ETC-USD--ZEC-USD,ZEC-USD,2023-05-09T08:11:06.737Z,SHORT,35.5,1.4,-2.157806447079199,0.0448280987139781,7.0,27.0,2023-05-09T08:12:24.583456,1.296752988046051,TP,3.5392
ETC-USD--CELO-USD,ETC-USD,2023-05-09T09:01:09.859Z,SHORT,18.85,2.6,1.5402794954819767,0.0005683237541937,14.0,28.0,2023-05-09T09:03:09.816905,-1.9613094354023668,Zscore,1.08836
ETC-USD--CELO-USD,CELO-USD,2023-05-09T09:01:28.761Z,LONG,0.562,89.0,1.5402794954819767,0.0005683237541937,14.0,28.0,2023-05-09T09:03:11.700718,-1.9613094354023668,Zscore,-4.82736
ETC-USD--CELO-USD,ETC-USD,2023-05-09T09:38:10.253Z,SHORT,18.85,2.6,1.5402794954819767,0.0005683237541937,14.0,28.0,2023-05-09T09:39:28.713556,-1.9613094354023668,Zscore,0.6071
ETC-USD--CELO-USD,CELO-USD,2023-05-09T09:38:28.422Z,LONG,0.562,89.0,1.5402794954819767,0.0005683237541937,14.0,28.0,2023-05-09T09:39:30.534488,-1.9613094354023668,Zscore,-4.806
ZEC-USD--FIL-USD,ZEC-USD,2023-05-09T10:00:50.467Z,LONG,35.8,1.41,-2.054209953985385,4.312837272525181e-05,4.0,17.0,2023-05-09T10:02:11.561146,2.393235361547193,Zscore,-3.83238
ZEC-USD--FIL-USD,FIL-USD,2023-05-09T10:01:08.741Z,SHORT,5.06,9.8,-2.054209953985385,4.312837272525181e-05,4.0,17.0,2023-05-09T10:02:13.251114,2.393235361547193,Zscore,4.81082
LINK-USD--ZRX-USD,LINK-USD,2023-05-09T04:56:07.528Z,LONG,6.93,7.3,-2.536258377055794,0.0126248883640439,23.0,20.0,2023-05-09T10:02:40.224108,-2.411890249409468,TP,-3.326869
LINK-USD--ZRX-USD,ZRX-USD,2023-05-09T04:56:26.176Z,SHORT,0.239,207.0,-2.536258377055794,0.0126248883640439,23.0,20.0,2023-05-09T10:02:41.910442,-2.411890249409468,TP,5.106387
ETC-USD--CELO-USD,ETC-USD,2023-05-09T10:03:04.040Z,SHORT,18.851538,2.6,1.506663562754027,0.0005683237541937,14.0,28.0,2023-05-09T10:04:09.645568,-1.8370641570873767,Zscore,0.12386
ETC-USD--CELO-USD,CELO-USD,2023-05-09T10:03:22.502Z,LONG,0.562,89.0,1.506663562754027,0.0005683237541937,14.0,28.0,2023-05-09T10:04:11.305322,-1.8370641570873767,Zscore,-4.74281
ETC-USD--ZEC-USD,ETC-USD,2023-05-09T10:40:44.263Z,SHORT,19.07,2.6,3.0238120296954545,0.0448280987139781,7.0,27.0,2023-05-09T10:42:05.117484,0.4528206093113543,SL,-0.09178
ETC-USD--ZEC-USD,ZEC-USD,2023-05-09T10:41:02.522Z,LONG,35.8,1.41,3.0238120296954545,0.0448280987139781,7.0,27.0,2023-05-09T10:42:06.764406,0.4528206093113543,SL,-3.7083
ETC-USD--ZRX-USD,ETC-USD,2023-05-09T10:42:38.667Z,SHORT,19.07,2.6,2.603140476119149,0.0012684509812211,15.0,15.0,2023-05-09T10:43:44.522843,0.5310225213008758,SL,-0.06344
ETC-USD--ZRX-USD,ZRX-USD,2023-05-09T10:42:56.864Z,LONG,0.241,209.0,2.603140476119149,0.0012684509812211,15.0,15.0,2023-05-09T10:43:46.166030,0.5310225213008758,SL,-4.16328
ETC-USD--ZEC-USD,ETC-USD,2023-05-09T10:44:12.752Z,SHORT,19.07,2.6,2.323812511757252,0.0448280987139781,7.0,27.0,2023-05-09T10:45:31.543540,0.4528206093113543,SL,0.10348
ETC-USD--ZEC-USD,ZEC-USD,2023-05-09T10:44:30.985Z,LONG,35.8,1.41,2.323812511757252,0.0448280987139781,7.0,27.0,2023-05-09T10:45:33.180700,0.4528206093113543,SL,-3.6378
ETC-USD--ZRX-USD,ETC-USD,2023-05-09T10:46:04.755Z,SHORT,19.05,2.6,2.603140476119149,0.0012684509812211,15.0,15.0,2023-05-09T10:47:08.161281,0.1820346785139198,SL,0.05148
ETC-USD--ZRX-USD,ZRX-USD,2023-05-09T10:46:22.937Z,LONG,0.241,209.0,2.603140476119149,0.0012684509812211,15.0,15.0,2023-05-09T10:47:09.806589,0.1820346785139198,SL,-4.15283
ETC-USD--ZEC-USD,ETC-USD,2023-05-09T10:47:37.091Z,SHORT,19.005769,2.6,2.140182742204711,0.0448280987139781,7.0,27.0,2023-05-09T10:48:54.783128,-0.5538536437161904,SL,-0.19482
ETC-USD--ZEC-USD,ZEC-USD,2023-05-09T10:47:55.286Z,LONG,35.8,1.41,2.140182742204711,0.0448280987139781,7.0,27.0,2023-05-09T10:48:56.449059,-0.5538536437161904,SL,-3.61101
ETC-USD--ZRX-USD,ETC-USD,2023-05-09T10:49:27.456Z,SHORT,19.0,2.6,1.8244711728273528,0.0012684509812211,15.0,15.0,2023-05-09T10:50:30.717145,-0.6909903502019831,SL,-0.19422
ETC-USD--ZRX-USD,ZRX-USD,2023-05-09T10:49:45.648Z,LONG,0.241,209.0,1.8244711728273528,0.0012684509812211,15.0,15.0,2023-05-09T10:50:32.386754,-0.6909903502019831,SL,-4.19881
ETC-USD--ZEC-USD,ETC-USD,2023-05-09T10:51:00.113Z,SHORT,19.0,2.6,1.6096106440647742,0.0448280987139781,7.0,27.0,2023-05-09T10:52:20.791972,-0.5538536437161904,SL,-0.36738
ETC-USD--ZEC-USD,ZEC-USD,2023-05-09T10:51:18.292Z,LONG,35.8,1.41,1.6096106440647742,0.0448280987139781,7.0,27.0,2023-05-09T10:52:22.445592,-0.5538536437161904,SL,-3.65049
ETC-USD--ZRX-USD,ETC-USD,2023-05-09T10:52:54.604Z,SHORT,19.08,2.6,1.8244711728273528,0.0012684509812211,15.0,15.0,2023-05-09T10:53:58.530085,0.5310225213008758,SL,-0.08346
ETC-USD--ZRX-USD,ZRX-USD,2023-05-09T10:53:12.768Z,LONG,0.241,209.0,1.8244711728273528,0.0012684509812211,15.0,15.0,2023-05-09T10:54:00.165466,0.5310225213008758,SL,-4.26987
ETC-USD--ZEC-USD,ETC-USD,2023-05-09T11:00:45.256Z,SHORT,19.09,2.6,2.3772477022284395,0.0448280987139781,7.0,27.0,2023-05-09T11:02:09.585833,0.3725670580222303,SL,-0.21008
ETC-USD--ZEC-USD,ZEC-USD,2023-05-09T11:01:03.464Z,LONG,35.8,1.41,2.3772477022284395,0.0448280987139781,7.0,27.0,2023-05-09T11:02:11.225063,0.3725670580222303,SL,-3.59409
ETC-USD--CELO-USD,ETC-USD,2023-05-09T11:09:01.885Z,SHORT,19.01,2.6,1.970183556900368,0.0005683237541937,14.0,28.0,2023-05-09T11:10:09.749943,0.1642088888586314,SL,-0.07722
ETC-USD--CELO-USD,CELO-USD,2023-05-09T11:09:20.080Z,LONG,0.562,89.0,1.970183556900368,0.0005683237541937,14.0,28.0,2023-05-09T11:10:11.621739,0.1642088888586314,SL,-4.68674
NEAR-USD--DOT-USD,NEAR-USD,2023-05-08T17:49:58.546Z,SHORT,1.761,28.4,3.007926037591204,0.012555027674233,12.0,11.0,2023-05-09T11:22:20.246218,1.9071762372930527,TP,7.55759
NEAR-USD--DOT-USD,DOT-USD,2023-05-08T17:50:16.765Z,LONG,5.64,8.9,3.007926037591204,0.012555027674233,12.0,11.0,2023-05-09T11:22:21.910549,1.9071762372930527,TP,-5.796673999999999
ETC-USD--CELO-USD,ETC-USD,2023-05-09T11:22:50.497Z,SHORT,18.98,2.6,1.970183556900368,0.0005683237541937,14.0,28.0,2023-05-09T11:23:55.173754,-0.2144406943990263,SL,-0.08112
ETC-USD--CELO-USD,CELO-USD,2023-05-09T11:23:08.699Z,LONG,0.562,89.0,1.970183556900368,0.0005683237541937,14.0,28.0,2023-05-09T11:23:56.845716,-0.2144406943990263,SL,-4.68585
COMP-USD--DOGE-USD,COMP-USD,2023-05-08T12:43:20.541Z,SHORT,39.0,1.28,1.831009173371492,0.0332917817060031,10.0,12.0,2023-05-09T12:00:36.598223,-0.1467685164868397,TP,8.389049
COMP-USD--DOGE-USD,DOGE-USD,2023-05-08T12:43:38.773Z,LONG,0.0772,650.0,1.831009173371492,0.0332917817060031,10.0,12.0,2023-05-09T12:00:38.255903,-0.1467685164868397,TP,-6.540793
ETC-USD--ZEC-USD,ETC-USD,2023-05-09T12:01:01.332Z,LONG,18.98,2.7,-1.9237538103652272,0.0448280987139781,7.0,27.0,2023-05-09T12:02:13.082471,0.917092434882359,TP,-0.08073
ETC-USD--ZEC-USD,ZEC-USD,2023-05-09T12:01:19.787Z,SHORT,35.5,1.4,-1.9237538103652272,0.0448280987139781,7.0,27.0,2023-05-09T12:02:14.775044,0.917092434882359,TP,3.0604
ENJ-USD--1INCH-USD,ENJ-USD,2023-05-07T17:04:24.670Z,LONG,0.368,136.0,-2.1723466302622616,0.0185217084201428,18.0,13.0,2023-05-09T12:53:48.209654,2.885799237467049,Zscore,-9.367415
ENJ-USD--1INCH-USD,1INCH-USD,2023-05-07T17:04:43.571Z,SHORT,0.446,111.0,-2.1723466302622616,0.0185217084201428,18.0,13.0,2023-05-09T12:53:49.871449,2.885799237467049,Zscore,10.538364
EOS-USD--NEAR-USD,EOS-USD,2023-05-09T18:26:37.078Z,LONG,0.984,51.0,-1.8936363512704604,0.0157944474921934,16.0,22.0,2023-05-09T18:27:28.932890,2.1175845873514394,Zscore,-3.29766
EOS-USD--NEAR-USD,NEAR-USD,2023-05-09T18:26:55.386Z,SHORT,1.759,28.3,-1.8936363512704604,0.0157944474921934,16.0,22.0,2023-05-09T18:27:30.639671,2.1175845873514394,Zscore,3.963415
EOS-USD--NEAR-USD,EOS-USD,2023-05-09T18:27:59.005Z,SHORT,0.978,50.0,2.1175845873514394,0.0157944474921934,16.0,22.0,2023-05-09T18:28:50.797621,-1.8936363512704604,SL,2.9515
EOS-USD--NEAR-USD,NEAR-USD,2023-05-09T18:28:17.285Z,LONG,1.769,28.4,2.1175845873514394,0.0157944474921934,16.0,22.0,2023-05-09T18:28:52.461813,-1.8936363512704604,SL,-4.26568
EOS-USD--NEAR-USD,EOS-USD,2023-05-09T18:29:20.425Z,LONG,0.984,51.0,-1.8936363512704604,0.0157944474921934,16.0,22.0,2023-05-10T00:52:52.791478,2.465866045247668,Zscore,-4.600644
EOS-USD--NEAR-USD,NEAR-USD,2023-05-09T18:29:38.695Z,SHORT,1.759,28.3,-1.8936363512704604,0.0157944474921934,16.0,22.0,2023-05-10T00:52:54.466715,2.465866045247668,Zscore,5.023035
EOS-USD--NEAR-USD,EOS-USD,2023-05-10T00:53:09.005Z,SHORT,0.978,50.0,2.465866045247668,0.0157944474921934,16.0,22.0,2023-05-10T01:46:45.122744,2.062792718213108,SL,3.035218
EOS-USD--NEAR-USD,NEAR-USD,2023-05-10T00:53:27.195Z,LONG,1.769,28.4,2.465866045247668,0.0157944474921934,16.0,22.0,2023-05-10T01:46:46.790581,2.062792718213108,SL,-4.281232
